topic,country,last_value,avg_12m,trend_pct,direction
political_instability,AS,0.05474428200672785,0.04301731309550156,-11.726968911226294,falling
political_instability,BE,0.08067972884277266,0.0574226506464392,-23.257078196333463,falling
political_instability,BR,0.06340644201113871,0.0625876576848489,-0.8187843262898037,stable
political_instability,CA,0.03189019508842612,0.029187436895563676,-2.702758192862441,stable
political_instability,CH,0.0398288190840716,0.04073196550922697,0.9031464251553698,stable
political_instability,CO,0.08176942138364765,0.042139727851567256,-39.62969353208039,falling
political_instability,DA,0.05669508570636654,0.04315773256972452,-13.53735313664202,falling
political_instability,EG,0.0145119962775544,0.009523594298797492,-4.988401978756909,stable
political_instability,ET,0.06909785441332625,0.03440126321116122,-34.696591202165024,falling
political_instability,FR,0.03470180543097228,0.04281801879878439,8.116213367812112,rising
political_instability,GH,0.02347793681044167,0.03131617751899366,7.838240708551991,rising
political_instability,GM,0.03716855718767568,0.030262003364859454,-6.906553822816224,falling
political_instability,GR,0.033769421363617005,0.019473844844511392,-14.295576519105612,falling
political_instability,GZ,0.053840820743545036,0.03583376304026283,-18.007057703282204,falling
political_instability,HK,0.05689304295133827,0.06665882908823494,9.765786136896667,rising
political_instability,IC,0.016978736242307644,0.010191739714675609,-6.786996527632034,falling
political_instability,ID,0.03465818854528559,0.019629351948132142,-15.028836597153445,falling
political_instability,IN,0.03837093114502604,0.029785281995200058,-8.58564914982598,falling
political_instability,IR,0.03451037423517276,0.0563615185342436,21.85114429907084,rising
political_instability,IS,0.06118828796056086,0.05869756101657416,-2.4907269439867,stable
political_instability,IT,0.04195590571351565,0.03668589897601989,-5.27000673749576,falling
political_instability,IZ,0.032633658043152394,0.03888897738480921,6.255319341656816,rising
political_instability,JA,0.02218671925983985,0.02014010626620737,-2.0466129936324817,stable
political_instability,JM,0.03073698701263636,0.011131486669783858,-19.6055003428525,falling
political_instability,JO,0.1526773716872432,0.1549098158347226,1.4621971303334398,stable
political_instability,KE,0.04111303314380086,0.005406551574136814,-35.70648156966404,falling
political_instability,KG,0.09253923119096497,0.06165233633413957,-30.886894856825393,falling
political_instability,KN,0.06636151909095334,0.05260988191584865,-13.751637175104683,falling
political_instability,KS,0.023888997317500934,0.043858726748034906,19.96972943053397,rising
political_instability,KU,0.010188311030207592,0.025030298986152954,14.84198795594536,rising
political_instability,KZ,0.017445085570612313,0.03415920935639437,16.714123785782053,rising
political_instability,LE,0.024131658476175565,0.019781614986836827,-4.350043489338738,stable
political_instability,MX,0.07570354730761611,0.04463290459294347,-31.070642714672637,falling
political_instability,MY,0.04578438418048632,0.05268788697962126,6.9035027991349445,rising
political_instability,NG,0.03291268890362215,0.020268855293368426,-12.643833610253724,falling
political_instability,NI,0.03742872095714099,0.03357750687122221,-3.8512140859187776,stable
political_instability,NL,0.17953677153773423,0.10012617018074144,-44.23082841294305,falling
political_instability,NO,0.026507746140743083,0.04679412514788256,20.286379007139477,rising
political_instability,PK,0.036665723328083696,0.045758007643398095,9.092284315314398,rising
political_instability,PO,0.06234862720442963,0.04600704865466506,-16.34157854976457,falling
political_instability,QA,0.009622436046661131,0.013976619104710762,4.35418305804963,stable
political_instability,RP,0.03260130749271842,0.03573833612097418,3.13702862825576,stable
political_instability,RQ,0.11988476954516253,0.07402931631399164,-38.249607022763975,falling
political_instability,RS,0.050616642598080554,0.040576226952564805,-10.040415645515749,falling
political_instability,SA,0.02412836438456256,0.01595654688884998,-8.171817495712583,falling
political_instability,SF,0.03753306371323007,0.022052696982794922,-15.480366730435147,falling
political_instability,SO,0.04718746725525207,0.05434062255333572,7.153155298083649,rising
political_instability,SP,0.08993518425576025,0.06306455327985673,-26.870630975903513,falling
political_instability,SW,0.10344902791900012,0.047072367085412875,-54.497042618640926,falling
political_instability,SY,0.03473402763781209,0.011616778511652355,-23.117249126159734,falling
political_instability,SZ,0.040612059401073326,0.054530478156224076,13.91841875515075,rising
political_instability,TU,0.17410978883790995,0.1161180306051111,-33.30758059030623,falling
political_instability,UK,0.04007352209976645,0.03226999218982751,-7.80352990993894,falling
political_instability,UP,0.04499012241276083,0.024540014402758933,-20.450108010001898,falling
political_instability,US,0.041926578974561354,0.03714182580321291,-4.784753171348445,stable
political_instability,YM,0.06987804010404065,0.03680063295430904,-33.077407149731606,falling
political_repression,AE,0.023734117559243754,0.002426721205576134,-21.30739635366762,falling
political_repression,AF,0.0056666881641421,0.0038433126920903453,-1.8233754720517543,stable
political_repression,AM,0.05824227921805977,0.026520217366991745,-31.722061851068027,falling
political_repression,AR,0.03612194210195685,0.03760665915551529,1.4847170535584389,stable
political_repression,AS,0.04581999550146296,0.04376455534020821,-2.055440161254744,stable
political_repression,BE,0.06819666439215546,0.0432301973835518,-24.966467008603665,falling
political_repression,BR,0.05802623271941923,0.04556912229653507,-12.457110422884158,falling
political_repression,CA,0.024258440739028192,0.02042212285715872,-3.836317881869472,stable
political_repression,CH,0.02664421877825725,0.029450923514303628,2.8067047360463766,stable
political_repression,CO,0.07989590263671767,0.02594153546410316,-53.9543671726145,falling
political_repression,DA,0.01410271398628532,0.015429861723600205,1.3271477373148852,stable
political_repression,EG,0.01025907574323999,0.002537893719039773,-7.721182024200216,falling
political_repression,ET,0.05172908436903388,0.033449661434891295,-18.279422934142588,falling
political_repression,FR,0.01942841279654903,0.028576093510787617,9.147680714238586,rising
political_repression,GH,0.01673463610619117,0.02245376302292905,5.719126916737878,rising
political_repression,GM,0.02047835031958672,0.021271247667598275,0.7928973480115543,stable
political_repression,GR,0.02445551513082718,0.010857553628763983,-13.597961502063196,falling
political_repression,GZ,0.136430609225059,0.060336180268124706,-55.77518812615373,falling
political_repression,HK,0.043124453731433546,0.06419836280789266,21.073909076459117,rising
political_repression,IC,0.0066450376425578606,0.0037191429407230792,-2.9258947018347814,stable
political_repression,ID,0.01984580704560622,0.03031719498282037,10.471387937214148,rising
political_repression,IN,0.02383671231650962,0.016456325110458695,-7.380387206050925,falling
political_repression,IR,0.02027175666993275,0.015530080683353932,-4.741675986578818,stable
political_repression,IS,0.03383926244368486,0.0262855615914068,-7.55370085227806,falling
political_repression,IT,0.026028783114728032,0.022818453997208315,-3.2103291175197177,stable
political_repression,IZ,0.0270744019762508,0.024933019841440626,-2.1413821348101743,stable
political_repression,JA,0.015506224630031942,0.013237629988913625,-2.268594641118317,stable
political_repression,JM,0.03120888459406905,0.014268937170507376,-16.939947423561673,falling
political_repression,JO,0.1469917654024669,0.1979484314217821,34.66634058023227,rising
political_repression,KE,0.027283276159888802,0.005148206457756501,-22.1350697021323,falling
political_repression,KG,0.08606431991865035,0.060711973267007835,-25.352346651642517,falling
political_repression,KN,0.037664510704237854,0.025389006796259144,-12.27550390797871,falling
political_repression,KS,0.011721311428367182,0.029188111811164513,17.46680038279733,rising
political_repression,KU,0.0052421561084761,4.0596841618567e-05,-5.201559266857533,falling
political_repression,KZ,0.010871048181865281,0.02307118195726111,12.200133775395829,rising
political_repression,LE,0.019115381979401803,0.005448671393291776,-13.666710586110026,falling
political_repression,MX,0.03668225496388248,0.023411125138023847,-13.27112982585863,falling
political_repression,MY,0.03831753882390994,0.04577222175300106,7.4546829290911205,rising
political_repression,NG,0.022944288596480632,0.011377916514367939,-11.566372082112693,falling
political_repression,NI,0.024817158703469303,0.022857279612842434,-1.9598790906268684,stable
political_repression,NL,0.18615875366663315,0.09986993987752822,-46.35227304090574,falling
political_repression,NO,0.021887052724384952,0.036763805608068176,14.876752883683222,rising
political_repression,PK,0.024638161290166265,0.027755784938604863,3.117623648438598,stable
political_repression,PO,0.04738782586825965,0.030913225509171274,-16.474600359088377,falling
political_repression,QA,0.00442541777571368,0.0045209711914196175,0.0955534157059375,stable
political_repression,RP,0.02439684407138102,0.025798747895472384,1.4019038240913642,stable
political_repression,RQ,0.10766331333465307,0.06410174022315701,-40.460925604334996,falling
political_repression,RS,0.04626725238097264,0.03436788099234469,-11.899371388627948,falling
political_repression,SA,0.011710238562928531,0.00934671642253636,-2.363522140392172,stable
political_repression,SF,0.02536529370344344,0.010688846880156843,-14.676446823286597,falling
political_repression,SO,0.042335491107290055,0.027481627118167044,-14.85386398912301,falling
political_repression,SP,0.08103320205564979,0.0589589936603706,-22.07420839527919,falling
political_repression,SW,0.06824947875195525,0.027615847415363298,-40.633631336591954,falling
political_repression,SY,0.01680840251083609,0.013236564484371867,-3.571838026464222,stable
political_repression,SZ,0.027690224066158512,0.04663076517870244,18.940541112543926,rising
political_repression,TU,0.11418362597531231,0.0595669568294361,-47.832312802612265,falling
political_repression,UK,0.03183869276381145,0.023682144246404756,-8.156548517406696,falling
political_repression,UP,0.03239006066307763,0.018124324906895955,-14.265735756181677,falling
